Time,Gaze
00:00:06.5369351,Brian (UnityEngine.CapsuleCollider)
00:00:06.5477532,Brian (UnityEngine.CapsuleCollider)
00:00:06.5588274,Brian (UnityEngine.CapsuleCollider)
00:00:06.5706340,Brian (UnityEngine.CapsuleCollider)
00:00:06.5811918,Brian (UnityEngine.CapsuleCollider)
00:00:06.5922309,Brian (UnityEngine.CapsuleCollider)
00:00:06.6036870,Brian (UnityEngine.CapsuleCollider)
00:00:06.6144865,Brian (UnityEngine.CapsuleCollider)
00:00:06.6254938,Brian (UnityEngine.CapsuleCollider)
00:00:06.6372746,Brian (UnityEngine.CapsuleCollider)
00:00:06.6480245,Brian (UnityEngine.CapsuleCollider)
00:00:06.6588369,Brian (UnityEngine.CapsuleCollider)
00:00:06.6699363,Brian (UnityEngine.CapsuleCollider)
00:00:06.6814805,Brian (UnityEngine.CapsuleCollider)
00:00:06.6924821,Brian (UnityEngine.CapsuleCollider)
00:00:06.7034049,Brian (UnityEngine.CapsuleCollider)
00:00:06.7147262,Brian (UnityEngine.CapsuleCollider)
00:00:06.7256427,Brian (UnityEngine.CapsuleCollider)
00:00:06.7366296,Brian (UnityEngine.CapsuleCollider)
00:00:06.7480020,Brian (UnityEngine.CapsuleCollider)
00:00:06.7589568,Brian (UnityEngine.CapsuleCollider)
00:00:06.7699331,Brian (UnityEngine.CapsuleCollider)
00:00:06.7813098,Brian (UnityEngine.CapsuleCollider)
00:00:06.7921673,Brian (UnityEngine.CapsuleCollider)
00:00:06.8031754,Brian (UnityEngine.CapsuleCollider)
00:00:06.8145761,Brian (UnityEngine.CapsuleCollider)
00:00:06.8254382,Brian (UnityEngine.CapsuleCollider)
00:00:06.8362892,Brian (UnityEngine.CapsuleCollider)
00:00:06.8477825,Brian (UnityEngine.CapsuleCollider)
00:00:06.8587700,Brian (UnityEngine.CapsuleCollider)
00:00:06.8697436,Brian (UnityEngine.CapsuleCollider)
00:00:06.8812202,Brian (UnityEngine.CapsuleCollider)
00:00:06.8921229,Brian (UnityEngine.CapsuleCollider)
00:00:06.9030643,Brian (UnityEngine.CapsuleCollider)
00:00:06.9147325,Brian (UnityEngine.CapsuleCollider)
00:00:06.9254943,Brian (UnityEngine.CapsuleCollider)
00:00:06.9364123,Brian (UnityEngine.CapsuleCollider)
00:00:06.9478922,Brian (UnityEngine.CapsuleCollider)
00:00:06.9588917,Brian (UnityEngine.CapsuleCollider)
00:00:06.9702745,Brian (UnityEngine.CapsuleCollider)
00:00:06.9811798,Brian (UnityEngine.CapsuleCollider)
00:00:06.9921039,Brian (UnityEngine.CapsuleCollider)
00:00:07.0030995,Brian (UnityEngine.CapsuleCollider)
00:00:07.0145361,Brian (UnityEngine.CapsuleCollider)
00:00:07.0253691,Brian (UnityEngine.CapsuleCollider)
00:00:07.0366786,Brian (UnityEngine.CapsuleCollider)
00:00:07.0478193,Brian (UnityEngine.CapsuleCollider)
00:00:07.0588114,Brian (UnityEngine.CapsuleCollider)
00:00:07.0701697,Brian (UnityEngine.CapsuleCollider)
00:00:07.0811621,Brian (UnityEngine.CapsuleCollider)
00:00:07.0924189,Brian (UnityEngine.CapsuleCollider)
00:00:07.1041440,Brian (UnityEngine.CapsuleCollider)
00:00:07.1147841,Brian (UnityEngine.CapsuleCollider)
00:00:07.1258248,Brian (UnityEngine.CapsuleCollider)
00:00:07.1369641,Brian (UnityEngine.CapsuleCollider)
00:00:07.1478294,Brian (UnityEngine.CapsuleCollider)
00:00:07.1588146,Brian (UnityEngine.CapsuleCollider)
00:00:07.1703141,Brian (UnityEngine.CapsuleCollider)
00:00:07.1810367,Brian (UnityEngine.CapsuleCollider)
00:00:07.1920623,Brian (UnityEngine.CapsuleCollider)
00:00:07.2040338,Brian (UnityEngine.CapsuleCollider)
00:00:07.2144738,Brian (UnityEngine.CapsuleCollider)
00:00:07.2253912,Brian (UnityEngine.CapsuleCollider)
00:00:07.2367076,Brian (UnityEngine.CapsuleCollider)
00:00:07.2478000,Brian (UnityEngine.CapsuleCollider)
00:00:07.2587402,Brian (UnityEngine.CapsuleCollider)
00:00:07.2702435,Brian (UnityEngine.CapsuleCollider)
00:00:07.2810854,Brian (UnityEngine.CapsuleCollider)
00:00:07.2919562,Brian (UnityEngine.CapsuleCollider)
00:00:07.3036348,Brian (UnityEngine.CapsuleCollider)
00:00:07.3146995,Brian (UnityEngine.CapsuleCollider)
00:00:07.3254570,Brian (UnityEngine.CapsuleCollider)
00:00:07.3364098,Brian (UnityEngine.CapsuleCollider)
00:00:07.3478782,Brian (UnityEngine.CapsuleCollider)
00:00:07.3589452,Brian (UnityEngine.CapsuleCollider)
00:00:07.3696250,Brian (UnityEngine.CapsuleCollider)
00:00:07.3809731,Brian (UnityEngine.CapsuleCollider)
00:00:07.3918351,Brian (UnityEngine.CapsuleCollider)
00:00:07.4028931,Brian (UnityEngine.CapsuleCollider)
00:00:07.4141352,Brian (UnityEngine.CapsuleCollider)
00:00:07.4251242,Brian (UnityEngine.CapsuleCollider)
00:00:07.4361560,Brian (UnityEngine.CapsuleCollider)
00:00:07.4474750,Brian (UnityEngine.CapsuleCollider)
00:00:07.4585000,Brian (UnityEngine.CapsuleCollider)
00:00:07.4696769,Brian (UnityEngine.CapsuleCollider)
00:00:07.4809352,Brian (UnityEngine.CapsuleCollider)
00:00:07.4919321,Brian (UnityEngine.CapsuleCollider)
00:00:07.5026477,Brian (UnityEngine.CapsuleCollider)
00:00:07.5140861,Brian (UnityEngine.CapsuleCollider)
00:00:07.5250499,Brian (UnityEngine.CapsuleCollider)
00:00:07.5360256,Brian (UnityEngine.CapsuleCollider)
00:00:07.5473896,Brian (UnityEngine.CapsuleCollider)
00:00:07.5583753,Brian (UnityEngine.CapsuleCollider)
00:00:07.5695148,Brian (UnityEngine.CapsuleCollider)
00:00:07.5808624,Brian (UnityEngine.CapsuleCollider)
00:00:07.5917120,Brian (UnityEngine.CapsuleCollider)
00:00:07.6027205,Brian (UnityEngine.CapsuleCollider)
00:00:07.6174904,Brian (UnityEngine.CapsuleCollider)
00:00:07.6294186,Brian (UnityEngine.CapsuleCollider)
00:00:07.6363096,Brian (UnityEngine.CapsuleCollider)
00:00:07.6477787,Brian (UnityEngine.CapsuleCollider)
00:00:07.6584392,Brian (UnityEngine.CapsuleCollider)
00:00:07.6695530,Brian (UnityEngine.CapsuleCollider)
00:00:07.6808476,Brian (UnityEngine.CapsuleCollider)
00:00:07.6918165,Brian (UnityEngine.CapsuleCollider)
00:00:07.7031298,Brian (UnityEngine.CapsuleCollider)
00:00:07.7145605,Brian (UnityEngine.CapsuleCollider)
00:00:07.7261318,Brian (UnityEngine.CapsuleCollider)
00:00:07.7368132,Brian (UnityEngine.CapsuleCollider)
00:00:07.7477067,Brian (UnityEngine.CapsuleCollider)
00:00:07.7582931,Brian (UnityEngine.CapsuleCollider)
00:00:07.7693132,Brian (UnityEngine.CapsuleCollider)
00:00:07.7800804,Brian (UnityEngine.CapsuleCollider)
00:00:07.7914617,Brian (UnityEngine.CapsuleCollider)
00:00:07.8028182,Brian (UnityEngine.CapsuleCollider)
00:00:07.8134054,Brian (UnityEngine.CapsuleCollider)
00:00:07.8246555,Brian (UnityEngine.CapsuleCollider)
00:00:07.8365573,Brian (UnityEngine.CapsuleCollider)
00:00:07.8468741,Brian (UnityEngine.CapsuleCollider)
00:00:07.8580722,Brian (UnityEngine.CapsuleCollider)
00:00:07.8696036,Brian (UnityEngine.CapsuleCollider)
00:00:07.8805139,Brian (UnityEngine.CapsuleCollider)
00:00:07.8916766,Brian (UnityEngine.CapsuleCollider)
00:00:07.9028281,Brian (UnityEngine.CapsuleCollider)
00:00:07.9138290,Brian (UnityEngine.CapsuleCollider)
00:00:07.9248938,Brian (UnityEngine.CapsuleCollider)
00:00:07.9356357,Brian (UnityEngine.CapsuleCollider)
00:00:07.9473005,Brian (UnityEngine.CapsuleCollider)
00:00:07.9578118,Brian (UnityEngine.CapsuleCollider)
00:00:07.9689754,Brian (UnityEngine.CapsuleCollider)
00:00:07.9803178,Brian (UnityEngine.CapsuleCollider)
00:00:07.9914261,Brian (UnityEngine.CapsuleCollider)
00:00:08.0023237,Brian (UnityEngine.CapsuleCollider)
00:00:08.0135572,Brian (UnityEngine.CapsuleCollider)
00:00:08.0247487,Brian (UnityEngine.CapsuleCollider)
00:00:08.0360735,Brian (UnityEngine.CapsuleCollider)
00:00:08.0468553,Brian (UnityEngine.CapsuleCollider)
00:00:08.0580829,Brian (UnityEngine.CapsuleCollider)
00:00:08.0692248,Brian (UnityEngine.CapsuleCollider)
00:00:08.0807295,Brian (UnityEngine.CapsuleCollider)
00:00:08.0917242,Brian (UnityEngine.CapsuleCollider)
00:00:08.1026581,Brian (UnityEngine.CapsuleCollider)
00:00:08.1140894,Brian (UnityEngine.CapsuleCollider)
00:00:08.1251688,Brian (UnityEngine.CapsuleCollider)
00:00:08.1361460,Brian (UnityEngine.CapsuleCollider)
00:00:08.1475373,Brian (UnityEngine.CapsuleCollider)
00:00:08.1584351,Brian (UnityEngine.CapsuleCollider)
00:00:08.1701743,Brian (UnityEngine.CapsuleCollider)
00:00:08.1808513,Brian (UnityEngine.CapsuleCollider)
00:00:08.1917790,Brian (UnityEngine.CapsuleCollider)
00:00:08.2027610,Brian (UnityEngine.CapsuleCollider)
00:00:08.2144779,Brian (UnityEngine.CapsuleCollider)
00:00:08.2252103,Brian (UnityEngine.CapsuleCollider)
00:00:08.2362432,Brian (UnityEngine.CapsuleCollider)
00:00:08.2476924,Brian (UnityEngine.CapsuleCollider)
00:00:08.2585548,Brian (UnityEngine.CapsuleCollider)
00:00:08.2694485,Brian (UnityEngine.CapsuleCollider)
00:00:08.2808343,Brian (UnityEngine.CapsuleCollider)
00:00:08.2918128,Brian (UnityEngine.CapsuleCollider)
00:00:08.3027918,Brian (UnityEngine.CapsuleCollider)
00:00:08.3142791,Brian (UnityEngine.CapsuleCollider)
00:00:08.3253026,Brian (UnityEngine.CapsuleCollider)
00:00:08.3362313,Brian (UnityEngine.CapsuleCollider)
00:00:08.3475310,Brian (UnityEngine.CapsuleCollider)
00:00:08.3586823,Brian (UnityEngine.CapsuleCollider)
00:00:08.3693856,Brian (UnityEngine.CapsuleCollider)
00:00:08.3808277,Brian (UnityEngine.CapsuleCollider)
00:00:08.3919100,Brian (UnityEngine.CapsuleCollider)
00:00:08.4030550,Brian (UnityEngine.CapsuleCollider)
00:00:08.4143911,Brian (UnityEngine.CapsuleCollider)
00:00:08.4253942,Brian (UnityEngine.CapsuleCollider)
00:00:08.4366144,Brian (UnityEngine.CapsuleCollider)
00:00:08.4475310,Brian (UnityEngine.CapsuleCollider)
00:00:08.4584658,Brian (UnityEngine.CapsuleCollider)
00:00:08.4698696,Brian (UnityEngine.CapsuleCollider)
00:00:08.4807162,Brian (UnityEngine.CapsuleCollider)
00:00:08.4920776,Brian (UnityEngine.CapsuleCollider)
00:00:08.5034207,Brian (UnityEngine.CapsuleCollider)
00:00:08.5141320,Brian (UnityEngine.CapsuleCollider)
00:00:08.5252751,Brian (UnityEngine.CapsuleCollider)
00:00:08.5365320,Brian (UnityEngine.CapsuleCollider)
00:00:08.5475864,Brian (UnityEngine.CapsuleCollider)
00:00:08.5586658,Brian (UnityEngine.CapsuleCollider)
00:00:08.5700411,Brian (UnityEngine.CapsuleCollider)
00:00:08.5809494,Brian (UnityEngine.CapsuleCollider)
00:00:08.5919600,Brian (UnityEngine.CapsuleCollider)
00:00:08.6033308,Brian (UnityEngine.CapsuleCollider)
00:00:08.6143653,Brian (UnityEngine.CapsuleCollider)
00:00:08.6254014,Brian (UnityEngine.CapsuleCollider)
00:00:08.6370605,Brian (UnityEngine.CapsuleCollider)
00:00:08.6478461,Brian (UnityEngine.CapsuleCollider)
00:00:08.6587675,Brian (UnityEngine.CapsuleCollider)
00:00:08.6698748,Brian (UnityEngine.CapsuleCollider)
00:00:08.6814401,Brian (UnityEngine.CapsuleCollider)
00:00:08.6920723,Brian (UnityEngine.CapsuleCollider)
00:00:08.7028607,Brian (UnityEngine.CapsuleCollider)
00:00:08.7144026,Brian (UnityEngine.CapsuleCollider)
00:00:08.7252865,Brian (UnityEngine.CapsuleCollider)
00:00:08.7360821,Brian (UnityEngine.CapsuleCollider)
00:00:08.7472398,Brian (UnityEngine.CapsuleCollider)
00:00:08.7582345,Brian (UnityEngine.CapsuleCollider)
00:00:08.7695768,Brian (UnityEngine.CapsuleCollider)
00:00:08.7804994,Brian (UnityEngine.CapsuleCollider)
00:00:08.7917486,Brian (UnityEngine.CapsuleCollider)
00:00:08.8027234,Brian (UnityEngine.CapsuleCollider)
00:00:08.8143429,Brian (UnityEngine.CapsuleCollider)
00:00:08.8252640,Brian (UnityEngine.CapsuleCollider)
00:00:08.8362640,Brian (UnityEngine.CapsuleCollider)
00:00:08.8476748,Brian (UnityEngine.CapsuleCollider)
00:00:08.8586144,Brian (UnityEngine.CapsuleCollider)
00:00:08.8697163,Brian (UnityEngine.CapsuleCollider)
00:00:08.8811469,Brian (UnityEngine.CapsuleCollider)
00:00:08.8919410,Brian (UnityEngine.CapsuleCollider)
00:00:08.9028314,Brian (UnityEngine.CapsuleCollider)
00:00:08.9142506,Brian (UnityEngine.CapsuleCollider)
00:00:08.9258684,Brian (UnityEngine.CapsuleCollider)
00:00:08.9361645,Brian (UnityEngine.CapsuleCollider)
00:00:08.9475873,Brian (UnityEngine.CapsuleCollider)
00:00:08.9585751,Brian (UnityEngine.CapsuleCollider)
00:00:08.9695813,Brian (UnityEngine.CapsuleCollider)
00:00:08.9811383,Brian (UnityEngine.CapsuleCollider)
00:00:08.9919302,Brian (UnityEngine.CapsuleCollider)
00:00:09.0030245,Brian (UnityEngine.CapsuleCollider)
00:00:09.0145635,Brian (UnityEngine.CapsuleCollider)
00:00:09.0253691,Brian (UnityEngine.CapsuleCollider)
00:00:09.0371048,Brian (UnityEngine.CapsuleCollider)
00:00:09.0480532,Brian (UnityEngine.CapsuleCollider)
00:00:09.0589443,Brian (UnityEngine.CapsuleCollider)
00:00:09.0701510,Brian (UnityEngine.CapsuleCollider)
00:00:09.0813154,Brian (UnityEngine.CapsuleCollider)
00:00:09.0924264,Brian (UnityEngine.CapsuleCollider)
00:00:09.1038855,Brian (UnityEngine.CapsuleCollider)
00:00:09.1147025,Brian (UnityEngine.CapsuleCollider)
00:00:09.1258226,Brian (UnityEngine.CapsuleCollider)
00:00:09.1373492,Brian (UnityEngine.CapsuleCollider)
00:00:09.1479954,Brian (UnityEngine.CapsuleCollider)
00:00:09.1590705,Brian (UnityEngine.CapsuleCollider)
00:00:09.1705660,Brian (UnityEngine.CapsuleCollider)
00:00:09.1816966,Brian (UnityEngine.CapsuleCollider)
00:00:09.1927515,Brian (UnityEngine.CapsuleCollider)
00:00:09.2039837,Brian (UnityEngine.CapsuleCollider)
00:00:09.2149256,Brian (UnityEngine.CapsuleCollider)
00:00:09.2260143,Brian (UnityEngine.CapsuleCollider)
00:00:09.2374492,Brian (UnityEngine.CapsuleCollider)
00:00:09.2484344,Brian (UnityEngine.CapsuleCollider)
00:00:09.2594857,Brian (UnityEngine.CapsuleCollider)
00:00:09.2707124,Brian (UnityEngine.CapsuleCollider)
00:00:09.2814715,Brian (UnityEngine.CapsuleCollider)
00:00:09.2924628,Brian (UnityEngine.CapsuleCollider)
00:00:09.3038053,Brian (UnityEngine.CapsuleCollider)
00:00:09.3147489,Brian (UnityEngine.CapsuleCollider)
00:00:09.3257413,Brian (UnityEngine.CapsuleCollider)
00:00:09.3369041,Brian (UnityEngine.CapsuleCollider)
00:00:09.3480699,Brian (UnityEngine.CapsuleCollider)
00:00:09.3588479,Brian (UnityEngine.CapsuleCollider)
00:00:09.3699130,Brian (UnityEngine.CapsuleCollider)
00:00:09.3811994,Brian (UnityEngine.CapsuleCollider)
00:00:09.3922750,Brian (UnityEngine.CapsuleCollider)
00:00:09.4031716,Brian (UnityEngine.CapsuleCollider)
00:00:09.4146198,Brian (UnityEngine.CapsuleCollider)
00:00:09.4253933,Brian (UnityEngine.CapsuleCollider)
00:00:09.4364325,Brian (UnityEngine.CapsuleCollider)
00:00:09.4477099,Brian (UnityEngine.CapsuleCollider)
00:00:09.4587339,Brian (UnityEngine.CapsuleCollider)
00:00:09.4700243,Brian (UnityEngine.CapsuleCollider)
00:00:09.4814525,Brian (UnityEngine.CapsuleCollider)
00:00:09.4923361,Brian (UnityEngine.CapsuleCollider)
00:00:09.5032635,Brian (UnityEngine.CapsuleCollider)
00:00:09.5144441,Brian (UnityEngine.CapsuleCollider)
00:00:09.5254164,Brian (UnityEngine.CapsuleCollider)
00:00:09.5364505,Brian (UnityEngine.CapsuleCollider)
00:00:09.5476518,Brian (UnityEngine.CapsuleCollider)
00:00:09.5588619,Brian (UnityEngine.CapsuleCollider)
00:00:09.5696813,Brian (UnityEngine.CapsuleCollider)
00:00:09.5811797,Brian (UnityEngine.CapsuleCollider)
00:00:09.5922254,Brian (UnityEngine.CapsuleCollider)
00:00:09.6029847,Brian (UnityEngine.CapsuleCollider)
00:00:09.6146323,Brian (UnityEngine.CapsuleCollider)
00:00:09.6254616,Brian (UnityEngine.CapsuleCollider)
00:00:09.6365036,Brian (UnityEngine.CapsuleCollider)
00:00:09.6475831,Brian (UnityEngine.CapsuleCollider)
00:00:09.6586384,Brian (UnityEngine.CapsuleCollider)
00:00:09.6698398,Brian (UnityEngine.CapsuleCollider)
00:00:09.6810262,Brian (UnityEngine.CapsuleCollider)
00:00:09.6922301,Brian (UnityEngine.CapsuleCollider)
00:00:09.7032112,Brian (UnityEngine.CapsuleCollider)
00:00:09.7142545,Brian (UnityEngine.CapsuleCollider)
00:00:09.7258898,Brian (UnityEngine.CapsuleCollider)
00:00:09.7364120,Brian (UnityEngine.CapsuleCollider)
00:00:09.7475424,Brian (UnityEngine.CapsuleCollider)
00:00:09.7584902,Brian (UnityEngine.CapsuleCollider)
00:00:09.7699543,Brian (UnityEngine.CapsuleCollider)
00:00:09.7809776,Brian (UnityEngine.CapsuleCollider)
00:00:09.7919789,Brian (UnityEngine.CapsuleCollider)
00:00:09.8034858,Brian (UnityEngine.CapsuleCollider)
00:00:09.8142922,Brian (UnityEngine.CapsuleCollider)
00:00:09.8253582,Brian (UnityEngine.CapsuleCollider)
00:00:09.8367068,Brian (UnityEngine.CapsuleCollider)
00:00:09.8477324,Brian (UnityEngine.CapsuleCollider)
00:00:09.8588001,Brian (UnityEngine.CapsuleCollider)
00:00:09.8704520,Brian (UnityEngine.CapsuleCollider)
00:00:09.8812244,Brian (UnityEngine.CapsuleCollider)
00:00:09.8922985,Brian (UnityEngine.CapsuleCollider)
00:00:09.9032753,Brian (UnityEngine.CapsuleCollider)
00:00:09.9149144,Brian (UnityEngine.CapsuleCollider)
00:00:09.9256014,Brian (UnityEngine.CapsuleCollider)
00:00:09.9365313,Brian (UnityEngine.CapsuleCollider)
00:00:09.9474146,Brian (UnityEngine.CapsuleCollider)
00:00:09.9586011,Brian (UnityEngine.CapsuleCollider)
00:00:09.9695418,Brian (UnityEngine.CapsuleCollider)
00:00:09.9809050,Brian (UnityEngine.CapsuleCollider)
00:00:09.9917498,Brian (UnityEngine.CapsuleCollider)
00:00:10.0028621,Brian (UnityEngine.CapsuleCollider)
00:00:10.0141764,Brian (UnityEngine.CapsuleCollider)
00:00:10.0251426,Brian (UnityEngine.CapsuleCollider)
00:00:10.0391535,Brian (UnityEngine.CapsuleCollider)
00:00:10.0517430,Brian (UnityEngine.CapsuleCollider)
00:00:10.0582418,Brian (UnityEngine.CapsuleCollider)
00:00:10.0694714,Brian (UnityEngine.CapsuleCollider)
00:00:10.0806749,Brian (UnityEngine.CapsuleCollider)
00:00:10.0916669,Brian (UnityEngine.CapsuleCollider)
00:00:10.1024140,Brian (UnityEngine.CapsuleCollider)
00:00:10.1139418,Brian (UnityEngine.CapsuleCollider)
00:00:10.1250776,Brian (UnityEngine.CapsuleCollider)
00:00:10.1363292,Brian (UnityEngine.CapsuleCollider)
00:00:10.1476914,Brian (UnityEngine.CapsuleCollider)
00:00:10.1584955,Brian (UnityEngine.CapsuleCollider)
00:00:10.1694609,Brian (UnityEngine.CapsuleCollider)
00:00:10.1811336,Brian (UnityEngine.CapsuleCollider)
00:00:10.1918059,Brian (UnityEngine.CapsuleCollider)
00:00:10.2024379,Brian (UnityEngine.CapsuleCollider)
00:00:10.2137194,Brian (UnityEngine.CapsuleCollider)
00:00:10.2247551,Brian (UnityEngine.CapsuleCollider)
00:00:10.2363668,Brian (UnityEngine.CapsuleCollider)
00:00:10.2474762,Brian (UnityEngine.CapsuleCollider)
00:00:10.2579729,Brian (UnityEngine.CapsuleCollider)
00:00:10.2696971,Brian (UnityEngine.CapsuleCollider)
00:00:10.2805545,Brian (UnityEngine.CapsuleCollider)
00:00:10.2915493,Brian (UnityEngine.CapsuleCollider)
00:00:10.3030030,Brian (UnityEngine.CapsuleCollider)
00:00:10.3142220,Brian (UnityEngine.CapsuleCollider)
00:00:10.3252275,Brian (UnityEngine.CapsuleCollider)
00:00:10.3368253,Brian (UnityEngine.CapsuleCollider)
00:00:10.3476267,Brian (UnityEngine.CapsuleCollider)
00:00:10.3586796,Brian (UnityEngine.CapsuleCollider)
00:00:10.3700319,Brian (UnityEngine.CapsuleCollider)
00:00:10.3812753,Brian (UnityEngine.CapsuleCollider)
00:00:10.3922795,Brian (UnityEngine.CapsuleCollider)
00:00:10.4037421,Brian (UnityEngine.CapsuleCollider)
00:00:10.4149145,Brian (UnityEngine.CapsuleCollider)
00:00:10.4256284,Brian (UnityEngine.CapsuleCollider)
00:00:10.4370471,Brian (UnityEngine.CapsuleCollider)
00:00:10.4478519,Brian (UnityEngine.CapsuleCollider)
00:00:10.4590147,Brian (UnityEngine.CapsuleCollider)
00:00:10.4702573,Brian (UnityEngine.CapsuleCollider)
00:00:10.4817793,Brian (UnityEngine.CapsuleCollider)
00:00:10.4926146,Brian (UnityEngine.CapsuleCollider)
00:00:10.5033140,Brian (UnityEngine.CapsuleCollider)
00:00:10.5145254,Brian (UnityEngine.CapsuleCollider)
00:00:10.5254751,Brian (UnityEngine.CapsuleCollider)
00:00:10.5365674,Brian (UnityEngine.CapsuleCollider)
00:00:10.5475721,Brian (UnityEngine.CapsuleCollider)
00:00:10.5585069,Brian (UnityEngine.CapsuleCollider)
00:00:10.5694822,Brian (UnityEngine.CapsuleCollider)
00:00:10.5808481,Brian (UnityEngine.CapsuleCollider)
00:00:10.5918124,Brian (UnityEngine.CapsuleCollider)
00:00:10.6026402,Brian (UnityEngine.CapsuleCollider)
00:00:10.6142720,Brian (UnityEngine.CapsuleCollider)
00:00:10.6249988,Brian (UnityEngine.CapsuleCollider)
00:00:10.6361249,Brian (UnityEngine.CapsuleCollider)
00:00:10.6472610,Brian (UnityEngine.CapsuleCollider)
00:00:10.6583035,Brian (UnityEngine.CapsuleCollider)
00:00:10.6693698,Brian (UnityEngine.CapsuleCollider)
00:00:10.6806443,Brian (UnityEngine.CapsuleCollider)
00:00:10.6919075,Brian (UnityEngine.CapsuleCollider)
00:00:10.7029281,Brian (UnityEngine.CapsuleCollider)
00:00:10.7141457,Brian (UnityEngine.CapsuleCollider)
00:00:10.7249714,Brian (UnityEngine.CapsuleCollider)
00:00:10.7360578,Brian (UnityEngine.CapsuleCollider)
00:00:10.7476999,Brian (UnityEngine.CapsuleCollider)
00:00:10.7584250,Brian (UnityEngine.CapsuleCollider)
00:00:10.7694754,Brian (UnityEngine.CapsuleCollider)
00:00:10.7807244,Brian (UnityEngine.CapsuleCollider)
00:00:10.7917488,Brian (UnityEngine.CapsuleCollider)
00:00:10.8033080,Brian (UnityEngine.CapsuleCollider)
00:00:10.8141946,Brian (UnityEngine.CapsuleCollider)
00:00:10.8252186,Brian (UnityEngine.CapsuleCollider)
00:00:10.8363922,Brian (UnityEngine.CapsuleCollider)
00:00:10.8476746,Brian (UnityEngine.CapsuleCollider)
00:00:10.8587163,Brian (UnityEngine.CapsuleCollider)
00:00:10.8699857,Brian (UnityEngine.CapsuleCollider)
00:00:10.8809459,Brian (UnityEngine.CapsuleCollider)
00:00:10.8920642,Brian (UnityEngine.CapsuleCollider)
00:00:10.9034983,Brian (UnityEngine.CapsuleCollider)
00:00:10.9143451,Brian (UnityEngine.CapsuleCollider)
00:00:10.9253163,Brian (UnityEngine.CapsuleCollider)
00:00:10.9366580,Brian (UnityEngine.CapsuleCollider)
00:00:10.9478048,Brian (UnityEngine.CapsuleCollider)
00:00:10.9589151,Brian (UnityEngine.CapsuleCollider)
